"DXCC","PROVINCE CODE","PROVINCE NAME","DME NUMBER","DME NAME"
"281","LU","Lugo","27026","Láncara"
"281","LU","Lugo","27027","Lourenzá"
"281","LU","Lugo","27028","Lugo"
"281","LU","Lugo","27029","Meira"
"281","LU","Lugo","27030","Mondoñedo"
"281","LU","Lugo","27031","Monforte de Lemos"
"281","LU","Lugo","27032","Monterroso"
"281","LU","Lugo","27033","Muras"
"281","LU","Lugo","27034","Navia de Suarna"
"281","LU","Lugo","27035","Negueira de Muñiz"
"281","LU","Lugo","27037","Nogais (As)"
"281","LU","Lugo","27038","Ourol"
"281","LU","Lugo","27039","Outeiro de Rei"
"281","LU","Lugo","27040","Palas de Rei"
"281","LU","Lugo","27041","Pantón"
"281","LU","Lugo","27042","Paradela"
"281","LU","Lugo","27043","Páramo (O)"
"281","LU","Lugo","27044","Pastoriza (A)"
"281","LU","Lugo","27045","Pedrafita do Cebreiro"
"281","LU","Lugo","27046","Pol"
"281","LU","Lugo","27047","Pobra do Brollón (A)"
"281","LU","Lugo","27048","Pontenova (A)"
"281","LU","Lugo","27049","Portomarín"
"281","LU","Lugo","27050","Quiroga"
"281","LU","Lugo","27051","Ribadeo"
"281","LU","Lugo","27052","Ribas de Sil"
"281","LU","Lugo","27053","Ribeira de Piquín"
"281","LU","Lugo","27054","Riotorto"
"281","LU","Lugo","27055","Samos"
"281","LU","Lugo","27056","Rábade"
"281","LU","Lugo","27057","Sarria"
"281","LU","Lugo","27058","Saviñao (O)"
"281","LU","Lugo","27059","Sober"
"281","LU","Lugo","27060","Taboada"
"281","LU","Lugo","27061","Trabada"
"281","LU","Lugo","27062","Triacastela"
"281","LU","Lugo","27063","Valadouro (O)"
"281","LU","Lugo","27064","Vicedo (O)"
"281","LU","Lugo","27065","Vilalba"
"281","LU","Lugo","27066","Viveiro"
"281","LU","Lugo","27901","Baralla"
"281","LU","Lugo","27902","Burela"
"281","M","Madrid","28001","Acebeda (La)"
"281","M","Madrid","28002","Ajalvir"
"281","M","Madrid","28003","Alameda del Valle"
"281","M","Madrid","28004","Álamo (El)"
"281","M","Madrid","28005","Alcalá de Henares"
"281","M","Madrid","28006","Alcobendas"
"281","M","Madrid","28007","Alcorcón"
"281","M","Madrid","28008","Aldea del Fresno"
"281","M","Madrid","28009","Algete"
"281","M","Madrid","28010","Alpedrete"
"281","M","Madrid","28011","Ambite"
"281","M","Madrid","28012","Anchuelo"
"281","M","Madrid","28013","Aranjuez"
"281","M","Madrid","28014","Arganda del Rey"
"281","M","Madrid","28015","Arroyomolinos"
"281","M","Madrid","28016","Atazar (El)"
"281","M","Madrid","28017","Batres"
"281","M","Madrid","28018","Becerril de la Sierra"
"281","M","Madrid","28019","Belmonte de Tajo"
"281","M","Madrid","28020","Berzosa del Lozoya"
"281","M","Madrid","28021","Berrueco (El)"
"281","M","Madrid","28022","Boadilla del Monte"
"281","M","Madrid","28023","Boalo (El)"
"281","M","Madrid","28024","Braojos"
"281","M","Madrid","28025","Brea de Tajo"
"281","M","Madrid","28026","Brunete"
"281","M","Madrid","28027","Buitrago del Lozoya"
"281","M","Madrid","28028","Bustarviejo"
"281","M","Madrid","28029","Cabanillas de la Sierra"
"281","M","Madrid","28030","Cabrera (La)"
"281","M","Madrid","28031","Cadalso de los Vidrios"
"281","M","Madrid","28032","Camarma de Esteruelas"
"281","M","Madrid","28033","Campo Real"
"281","M","Madrid","28034","Canencia"
"281","M","Madrid","28035","Carabaña"
"281","M","Madrid","28036","Casarrubuelos"
"281","M","Madrid","28037","Cenicientos"
"281","M","Madrid","28038","Cercedilla"
"281","M","Madrid","28039","Cervera de Buitrago"
"281","M","Madrid","28040","Ciempozuelos"
"281","M","Madrid","28041","Cobeña"
"281","M","Madrid","28042","Colmenar del Arroyo"
"281","M","Madrid","28043","Colmenar de Oreja"
"281","M","Madrid","28044","Colmenarejo"
"281","M","Madrid","28045","Colmenar Viejo"
"281","M","Madrid","28046","Collado Mediano"
"281","M","Madrid","28047","Collado Villalba"
"281","M","Madrid","28048","Corpa"
"281","M","Madrid","28049","Coslada"
"281","M","Madrid","28050","Cubas de la Sagra"
"281","M","Madrid","28051","Chapinería"
"281","M","Madrid","28052","Chinchón"
"281","M","Madrid","28053","Daganzo de Arriba"
"281","M","Madrid","28054","Escorial (El)"
"281","M","Madrid","28055","Estremera"
"281","M","Madrid","28056","Fresnedillas de la Oliva"
"281","M","Madrid","28057","Fresno de Torote"
"281","M","Madrid","28058","Fuenlabrada"
"281","M","Madrid","28059","Fuente el Saz de Jarama"
"281","M","Madrid","28060","Fuentidueña de Tajo"
"281","M","Madrid","28061","Galapagar"
"281","M","Madrid","28062","Garganta de los Montes"
"281","M","Madrid","28063","Gargantilla del Lozoya y Pinilla de Buitrago"
"281","M","Madrid","28064","Gascones"
"281","M","Madrid","28065","Getafe"
"281","M","Madrid","28066","Griñón"
"281","M","Madrid","28067","Guadalix de la Sierra"
"281","M","Madrid","28068","Guadarrama"
"281","M","Madrid","28069","Hiruela (La)"
"281","M","Madrid","28070","Horcajo de la Sierra-Aoslos"
"281","M","Madrid","28071","Horcajuelo de la Sierra"
"281","M","Madrid","28072","Hoyo de Manzanares"
"281","M","Madrid","28073","Humanes de Madrid"
"281","M","Madrid","28074","Leganés"
"281","M","Madrid","28075","Loeches"
"281","M","Madrid","28076","Lozoya"
"281","M","Madrid","28078","Madarcos"
"281","M","Madrid","28079","Madrid"
"281","M","Madrid","28080","Majadahonda"
"281","M","Madrid","28082","Manzanares el Real"
"281","M","Madrid","28083","Meco"
"281","M","Madrid","28084","Mejorada del Campo"
"281","M","Madrid","28085","Miraflores de la Sierra"
"281","M","Madrid","28086","Molar (El)"
"281","M","Madrid","28087","Molinos (Los)"
"281","M","Madrid","28088","Montejo de la Sierra"
"281","M","Madrid","28089","Moraleja de Enmedio"
"281","M","Madrid","28090","Moralzarzal"
"281","M","Madrid","28091","Morata de Tajuña"
"281","M","Madrid","28092","Móstoles"
"281","M","Madrid","28093","Navacerrada"
"281","M","Madrid","28094","Navalafuente"
"281","M","Madrid","28095","Navalagamella"
"281","M","Madrid","28096","Navalcarnero"
"281","M","Madrid","28097","Navarredonda y San Mamés"
"281","M","Madrid","28099","Navas del Rey"
"281","M","Madrid","28100","Nuevo Baztán"
"281","M","Madrid","28101","Olmeda de las Fuentes"
"281","M","Madrid","28102","Orusco de Tajuña"
"281","M","Madrid","28104","Paracuellos de Jarama"
"281","M","Madrid","28106","Parla"
"281","M","Madrid","28107","Patones"
"281","M","Madrid","28108","Pedrezuela"
"281","M","Madrid","28109","Pelayos de la Presa"
"281","M","Madrid","28110","Perales de Tajuña"
"281","M","Madrid","28111","Pezuela de las Torres"
"281","M","Madrid","28112","Pinilla del Valle"
"281","M","Madrid","28113","Pinto"
"281","M","Madrid","28114","Piñuécar-Gandullas"
"281","M","Madrid","28115","Pozuelo de Alarcón"
"281","M","Madrid","28116","Pozuelo del Rey"
"281","M","Madrid","28117","Prádena del Rincón"
"281","M","Madrid","28118","Puebla de la Sierra"
"281","M","Madrid","28119","Quijorna"
"281","M","Madrid","28120","Rascafría"
"281","M","Madrid","28121","Redueña"
"281","M","Madrid","28122","Ribatejada"
"281","M","Madrid","28123","Rivas-Vaciamadrid"
"281","M","Madrid","28124","Robledillo de la Jara"
"281","M","Madrid","28125","Robledo de Chavela"
"281","M","Madrid","28126","Robregordo"
"281","M","Madrid","28127","Rozas de Madrid (Las)"
"281","M","Madrid","28128","Rozas de Puerto Real"
"281","M","Madrid","28129","San Agustín del Guadalix"
"281","M","Madrid","28130","San Fernando de Henares"
"281","M","Madrid","28131","San Lorenzo de El Escorial"
"281","M","Madrid","28132","San Martín de la Vega"
"281","M","Madrid","28133","San Martín de Valdeiglesias"
"281","M","Madrid","28134","San Sebastián de los Reyes"
"281","M","Madrid","28135","Santa María de la Alameda"
"281","M","Madrid","28136","Santorcaz"
"281","M","Madrid","28137","Santos de la Humosa (Los)"
"281","M","Madrid","28138","Serna del Monte (La)"
"281","M","Madrid","28140","Serranillos del Valle"
"281","M","Madrid","28141","Sevilla la Nueva"
"281","M","Madrid","28143","Somosierra"
"281","M","Madrid","28144","Soto del Real"
"281","M","Madrid","28145","Talamanca de Jarama"
"281","M","Madrid","28146","Tielmes"
"281","M","Madrid","28147","Titulcia"
"281","M","Madrid","28148","Torrejón de Ardoz"
"281","M","Madrid","28149","Torrejón de la Calzada"
"281","M","Madrid","28150","Torrejón de Velasco"
"281","M","Madrid","28151","Torrelaguna"
"281","M","Madrid","28152","Torrelodones"
"281","M","Madrid","28153","Torremocha de Jarama"
"281","M","Madrid","28154","Torres de la Alameda"
"281","M","Madrid","28155","Valdaracete"
"281","M","Madrid","28156","Valdeavero"
"281","M","Madrid","28157","Valdelaguna"
"281","M","Madrid","28158","Valdemanco"
"281","M","Madrid","28159","Valdemaqueda"
"281","M","Madrid","28160","Valdemorillo"
"281","M","Madrid","28161","Valdemoro"
"281","M","Madrid","28162","Valdeolmos-Alalpardo"
"281","M","Madrid","28163","Valdepiélagos"
"281","M","Madrid","28164","Valdetorres de Jarama"
"281","M","Madrid","28165","Valdilecha"
"281","M","Madrid","28166","Valverde de Alcalá"
"281","M","Madrid","28167","Velilla de San Antonio"
"281","M","Madrid","28168","Vellón (El)"
"281","M","Madrid","28169","Venturada"
"281","M","Madrid","28170","Villaconejos"
"281","M","Madrid","28171","Villa del Prado"
"281","M","Madrid","28172","Villalbilla"
"281","M","Madrid","28173","Villamanrique de Tajo"
"281","M","Madrid","28174","Villamanta"
"281","M","Madrid","28175","Villamantilla"
"281","M","Madrid","28176","Villanueva de la Cañada"
"281","M","Madrid","28177","Villanueva del Pardillo"
"281","M","Madrid","28178","Villanueva de Perales"
"281","M","Madrid","28179","Villar del Olmo"
"281","M","Madrid","28180","Villarejo de Salvanés"
"281","M","Madrid","28181","Villaviciosa de Odón"
"281","M","Madrid","28182","Villavieja del Lozoya"
"281","M","Madrid","28183","Zarzalejo"
"281","M","Madrid","28901","Lozoyuela-Navas-Sieteiglesias"
"281","M","Madrid","28902","Puentes Viejas"
"281","M","Madrid","28903","Tres Cantos"
"281","MA","Málaga","29001","Alameda"
"281","MA","Málaga","29002","Alcaucín"
"281","MA","Málaga","29003","Alfarnate"
"281","MA","Málaga","29004","Alfarnatejo"
"281","MA","Málaga","29005","Algarrobo"
"281","MA","Málaga","29006","Algatocín"
"281","MA","Málaga","29007","Alhaurín de la Torre"
"281","MA","Málaga","29008","Alhaurín el Grande"
"281","MA","Málaga","29009","Almáchar"
"281","MA","Málaga","29010","Almargen"
"281","MA","Málaga","29011","Almogía"
"281","MA","Málaga","29012","Álora"
"281","MA","Málaga","29013","Alozaina"
"281","MA","Málaga","29014","Alpandeire"
"281","MA","Málaga","29015","Antequera"
"281","MA","Málaga","29016","Árchez"
"281","MA","Málaga","29017","Archidona"
"281","MA","Málaga","29018","Ardales"
"281","MA","Málaga","29019","Arenas"
"281","MA","Málaga","29020","Arriate"
"281","MA","Málaga","29021","Atajate"
"281","MA","Málaga","29022","Benadalid"
"281","MA","Málaga","29023","Benahavís"
"281","MA","Málaga","29024","Benalauría"
"281","MA","Málaga","29025","Benalmádena"
"281","MA","Málaga","29026","Benamargosa"
"281","MA","Málaga","29027","Benamocarra"
"281","MA","Málaga","29028","Benaoján"
"281","MA","Málaga","29029","Benarrabá"
"281","MA","Málaga","29030","Borge (El)"
"281","MA","Málaga","29031","Burgo (El)"
"281","MA","Málaga","29032","Campillos"
"281","MA","Málaga","29033","Canillas de Aceituno"
"281","MA","Málaga","29034","Canillas de Albaida"
"281","MA","Málaga","29035","Cañete la Real"
"281","MA","Málaga","29036","Carratraca"
"281","MA","Málaga","29037","Cartajima"
"281","MA","Málaga","29038","Cártama"
"281","MA","Málaga","29039","Casabermeja"
"281","MA","Málaga","29040","Casarabonela"
"281","MA","Málaga","29041","Casares"
"281","MA","Málaga","29042","Coín"
"281","MA","Málaga","29043","Colmenar"
"281","MA","Málaga","29044","Comares"
"281","MA","Málaga","29045","Cómpeta"
"281","MA","Málaga","29046","Cortes de la Frontera"
"281","MA","Málaga","29047","Cuevas Bajas"
"281","MA","Málaga","29048","Cuevas del Becerro"
"281","MA","Málaga","29049","Cuevas de San Marcos"
"281","MA","Málaga","29050","Cútar"
"281","MA","Málaga","29051","Estepona"
"281","MA","Málaga","29052","Faraján"
"281","MA","Málaga","29053","Frigiliana"
"281","MA","Málaga","29054","Fuengirola"
"281","MA","Málaga","29055","Fuente de Piedra"
"281","MA","Málaga","29056","Gaucín"
"281","MA","Málaga","29057","Genalguacil"
"281","MA","Málaga","29058","Guaro"
"281","MA","Málaga","29059","Humilladero"
"281","MA","Málaga","29060","Igualeja"
"281","MA","Málaga","29061","Istán"
"281","MA","Málaga","29062","Iznate"
"281","MA","Málaga","29063","Jimera de Líbar"
"281","MA","Málaga","29064","Jubrique"
"281","MA","Málaga","29065","Júzcar"
"281","MA","Málaga","29066","Macharaviaya"
"281","MA","Málaga","29067","Málaga"
"281","MA","Málaga","29068","Manilva"
"281","MA","Málaga","29069","Marbella"
"281","MA","Málaga","29070","Mijas"
"281","MA","Málaga","29071","Moclinejo"
"281","MA","Málaga","29072","Mollina"
"281","MA","Málaga","29073","Monda"
"281","MA","Málaga","29074","Montejaque"
"281","MA","Málaga","29075","Nerja"
"281","MA","Málaga","29076","Ojén"
"281","MA","Málaga","29077","Parauta"
"281","MA","Málaga","29079","Periana"
"281","MA","Málaga","29080","Pizarra"
"281","MA","Málaga","29081","Pujerra"
"281","MA","Málaga","29082","Rincón de la Victoria"
"281","MA","Málaga","29083","Riogordo"
"281","MA","Málaga","29084","Ronda"
"281","MA","Málaga","29085","Salares"
"281","MA","Málaga","29086","Sayalonga"
"281","MA","Málaga","29087","Sedella"
"281","MA","Málaga","29088","Sierra de Yeguas"
"281","MA","Málaga","29089","Teba"
"281","MA","Málaga","29090","Tolox"
"281","MA","Málaga","29091","Torrox"
"281","MA","Málaga","29092","Totalán"
"281","MA","Málaga","29093","Valle de Abdalajís"
"281","MA","Málaga","29094","Vélez-Málaga"
"281","MA","Málaga","29095","Villanueva de Algaidas"
"281","MA","Málaga","29096","Villanueva del Rosario"
"281","MA","Málaga","29097","Villanueva del Trabuco"
"281","MA","Málaga","29098","Villanueva de Tapia"
"281","MA","Málaga","29099","Viñuela"
"281","MA","Málaga","29100","Yunquera"
"281","MA","Málaga","29901","Torremolinos"
"281","MA","Málaga","29902","Villanueva de la Concepción"
"281","MA","Málaga","29903","Montecorto"
"281","MA","Málaga","29904","Serrato"
"281","MU","Murcia","30001","Abanilla"
"281","MU","Murcia","30002","Abarán"
"281","MU","Murcia","30003","Águilas"
"281","MU","Murcia","30004","Albudeite"
"281","MU","Murcia","30005","Alcantarilla"
"281","MU","Murcia","30006","Aledo"
"281","MU","Murcia","30007","Alguazas"
"281","MU","Murcia","30008","Alhama de Murcia"
"281","MU","Murcia","30009","Archena"
"281","MU","Murcia","30010","Beniel"
"281","MU","Murcia","30011","Blanca"
"281","MU","Murcia","30012","Bullas"
"281","MU","Murcia","30013","Calasparra"
"281","MU","Murcia","30014","Campos del Río"
"281","MU","Murcia","30015","Caravaca de la Cruz"
"281","MU","Murcia","30016","Cartagena"
"281","MU","Murcia","30017","Cehegín"
"281","MU","Murcia","30018","Ceutí"
"281","MU","Murcia","30019","Cieza"
"281","MU","Murcia","30020","Fortuna"
"281","MU","Murcia","30021","Fuente Álamo de Murcia"
"281","MU","Murcia","30022","Jumilla"
"281","MU","Murcia","30023","Librilla"
"281","MU","Murcia","30024","Lorca"
"281","MU","Murcia","30025","Lorquí"
"281","MU","Murcia","30026","Mazarrón"
"281","MU","Murcia","30027","Molina de Segura"
"281","MU","Murcia","30028","Moratalla"
"281","MU","Murcia","30029","Mula"
"281","MU","Murcia","30030","Murcia"
"281","MU","Murcia","30031","Ojós"
"281","MU","Murcia","30032","Pliego"
"281","MU","Murcia","30033","Puerto Lumbreras"
"281","MU","Murcia","30034","Ricote"
"281","MU","Murcia","30035","San Javier"
"281","MU","Murcia","30036","San Pedro del Pinatar"
"281","MU","Murcia","30037","Torre-Pacheco"
"281","MU","Murcia","30038","Torres de Cotillas (Las)"
"281","MU","Murcia","30039","Totana"
"281","MU","Murcia","30040","Ulea"
"281","MU","Murcia","30041","Unión (La)"
"281","MU","Murcia","30042","Villanueva del Río Segura"
"281","MU","Murcia","30043","Yecla"
"281","MU","Murcia","30901","Santomera"
"281","MU","Murcia","30902","Alcázares (Los)"
"281","NA","Navarra","31001","Abáigar"
"281","NA","Navarra","31002","Abárzuza/Abartzuza"
"281","NA","Navarra","31003","Abaurregaina/Abaurrea Alta"
"281","NA","Navarra","31004","Abaurrepea/Abaurrea Baja"
"281","NA","Navarra","31005","Aberin"
"281","NA","Navarra","31006","Ablitas"
"281","NA","Navarra","31007","Adiós"
"281","NA","Navarra","31008","Aguilar de Codés"
"281","NA","Navarra","31009","Aibar/Oibar"
"281","NA","Navarra","31010","Altsasu/Alsasua"
"281","NA","Navarra","31011","Allín/Allin"
"281","NA","Navarra","31012","Allo"
"281","NA","Navarra","31013","Améscoa Baja"
"281","NA","Navarra","31014","Ancín"
"281","NA","Navarra","31015","Andosilla"
"281","NA","Navarra","31016","Ansoáin/Antsoain"
"281","NA","Navarra","31017","Anue"
"281","NA","Navarra","31018","Añorbe"
"281","NA","Navarra","31019","Aoiz/Agoitz"
"281","NA","Navarra","31020","Araitz"
"281","NA","Navarra","31021","Aranarache/Aranaratxe"
"281","NA","Navarra","31022","Arantza"
"281","NA","Navarra","31023","Aranguren"
"281","NA","Navarra","31024","Arano"
"281","NA","Navarra","31025","Arakil"
"281","NA","Navarra","31026","Aras"
"281","NA","Navarra","31027","Arbizu"
"281","NA","Navarra","31028","Arce/Artzi"
"281","NA","Navarra","31029","Arcos (Los)"
"281","NA","Navarra","31030","Arellano"
"281","NA","Navarra","31031","Areso"
"281","NA","Navarra","31032","Arguedas"
"281","NA","Navarra","31033","Aria"
"281","NA","Navarra","31034","Aribe"
"281","NA","Navarra","31035","Armañanzas"
"281","NA","Navarra","31036","Arróniz"
"281","NA","Navarra","31037","Arruazu"
"281","NA","Navarra","31038","Artajona"
"281","NA","Navarra","31039","Artazu"
"281","NA","Navarra","31040","Atetz"
"281","NA","Navarra","31041","Ayegui/Aiegi"
"281","NA","Navarra","31042","Azagra"
"281","NA","Navarra","31043","Azuelo"
"281","NA","Navarra","31044","Bakaiku"
"281","NA","Navarra","31045","Barásoain"
"281","NA","Navarra","31046","Barbarin"
"281","NA","Navarra","31047","Bargota"
"281","NA","Navarra","31048","Barillas"
"281","NA","Navarra","31049","Basaburua"
"281","NA","Navarra","31050","Baztan"
"281","NA","Navarra","31051","Beire"
"281","NA","Navarra","31052","Belascoáin"
"281","NA","Navarra","31053","Berbinzana"
"281","NA","Navarra","31054","Bertizarana"
"281","NA","Navarra","31055","Betelu"
"281","NA","Navarra","31056","Biurrun-Olcoz"
"281","NA","Navarra","31057","Buñuel"
"281","NA","Navarra","31058","Auritz/Burguete"
"281","NA","Navarra","31059","Burgui/Burgi"
"281","NA","Navarra","31060","Burlada/Burlata"
"281","NA","Navarra","31061","Busto (El)"
"281","NA","Navarra","31062","Cabanillas"
"281","NA","Navarra","31063","Cabredo"
"281","NA","Navarra","31064","Cadreita"
"281","NA","Navarra","31065","Caparroso"
"281","NA","Navarra","31066","Cárcar"
"281","NA","Navarra","31067","Carcastillo"
"281","NA","Navarra","31068","Cascante"
"281","NA","Navarra","31069","Cáseda"
"281","NA","Navarra","31070","Castejón"
"281","NA","Navarra","31071","Castillonuevo"
"281","NA","Navarra","31072","Cintruénigo"
"281","NA","Navarra","31073","Ziordia"
"281","NA","Navarra","31074","Cirauqui/Zirauki"
"281","NA","Navarra","31075","Ciriza/Ziritza"
"281","NA","Navarra","31076","Cizur"
"281","NA","Navarra","31077","Corella"
"281","NA","Navarra","31078","Cortes"
"281","NA","Navarra","31079","Desojo"
"281","NA","Navarra","31080","Dicastillo"
"281","NA","Navarra","31081","Donamaria"
"281","NA","Navarra","31082","Etxalar"
"281","NA","Navarra","31083","Echarri/Etxarri"
"281","NA","Navarra","31084","Etxarri Aranatz"
"281","NA","Navarra","31085","Etxauri"
"281","NA","Navarra","31086","Valle de Egüés/Eguesibar"
"281","NA","Navarra","31087","Elgorriaga"
"281","NA","Navarra","31088","Noáin (Valle de Elorz)/Noain (Elortzibar)"
"281","NA","Navarra","31089","Enériz/Eneritz"
"281","NA","Navarra","31090","Eratsun"
"281","NA","Navarra","31091","Ergoiena"
"281","NA","Navarra","31092","Erro"
"281","NA","Navarra","31093","Ezcároz/Ezkaroze"
"281","NA","Navarra","31094","Eslava"
"281","NA","Navarra","31095","Esparza de Salazar/Espartza Zaraitzu"
"281","NA","Navarra","31096","Espronceda"
"281","NA","Navarra","31097","Estella-Lizarra"
"281","NA","Navarra","31098","Esteribar"
"281","NA","Navarra","31099","Etayo"
"281","NA","Navarra","31100","Eulate"
"281","NA","Navarra","31101","Ezcabarte"
"281","NA","Navarra","31102","Ezkurra"
"281","NA","Navarra","31103","Ezprogui"
"281","NA","Navarra","31104","Falces"
"281","NA","Navarra","31105","Fitero"
"281","NA","Navarra","31106","Fontellas"
"281","NA","Navarra","31107","Funes"
"281","NA","Navarra","31108","Fustiñana"
"281","NA","Navarra","31109","Galar"
"281","NA","Navarra","31110","Gallipienzo/Galipentzu"
"281","NA","Navarra","31111","Gallués/Galoze"
"281","NA","Navarra","31112","Garaioa"
"281","NA","Navarra","31113","Garde"
"281","NA","Navarra","31114","Garínoain"
"281","NA","Navarra","31115","Garralda"
"281","NA","Navarra","31116","Genevilla"
"281","NA","Navarra","31117","Goizueta"
"281","NA","Navarra","31118","Goñi"
"281","NA","Navarra","31119","Güesa/Gorza"
"281","NA","Navarra","31120","Guesálaz/Gesalatz"
"281","NA","Navarra","31121","Guirguillano"
"281","NA","Navarra","31122","Huarte/Uharte"
"281","NA","Navarra","31123","Uharte Arakil"
"281","NA","Navarra","31124","Ibargoiti"
"281","NA","Navarra","31125","Igúzquiza"
"281","NA","Navarra","31126","Imotz"
"281","NA","Navarra","31127","Irañeta"
"281","NA","Navarra","31128","Isaba/Izaba"
"281","NA","Navarra","31129","Ituren"
"281","NA","Navarra","31130","Iturmendi"
"281","NA","Navarra","31131","Iza/Itza"
"281","NA","Navarra","31132","Izagaondoa"
"281","NA","Navarra","31133","Izalzu/Itzaltzu"
"281","NA","Navarra","31134","Jaurrieta"
"281","NA","Navarra","31135","Javier"
"281","NA","Navarra","31136","Juslapeña/Txulapain"
"281","NA","Navarra","31137","Beintza-Labaien"
"281","NA","Navarra","31138","Lakuntza"
"281","NA","Navarra","31139","Lana"
"281","NA","Navarra","31140","Lantz"
"281","NA","Navarra","31141","Lapoblación"
"281","NA","Navarra","31142","Larraga"
"281","NA","Navarra","31143","Larraona"
"281","NA","Navarra","31144","Larraun"
"281","NA","Navarra","31145","Lazagurría"
"281","NA","Navarra","31146","Leache/Leatxe"
"281","NA","Navarra","31147","Legarda"
"281","NA","Navarra","31148","Legaria"
"281","NA","Navarra","31149","Leitza"
"281","NA","Navarra","31150","Leoz/Leotz"
"281","NA","Navarra","31151","Lerga"
"281","NA","Navarra","31152","Lerín"
"281","NA","Navarra","31153","Lesaka"
"281","NA","Navarra","31154","Lezaun"
"281","NA","Navarra","31155","Liédena"
"281","NA","Navarra","31156","Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti"
"281","NA","Navarra","31157","Lodosa"
"281","NA","Navarra","31158","Lónguida/Longida"
"281","NA","Navarra","31159","Lumbier"
"281","NA","Navarra","31160","Luquin"
"281","NA","Navarra","31161","Mañeru"
"281","NA","Navarra","31162","Marañón"
"281","NA","Navarra","31163","Marcilla"
"281","NA","Navarra","31164","Mélida"
"281","NA","Navarra","31165","Mendavia"
"281","NA","Navarra","31166","Mendaza"
"281","NA","Navarra","31167","Mendigorria"
"281","NA","Navarra","31168","Metauten"
"281","NA","Navarra","31169","Milagro"
"281","NA","Navarra","31170","Mirafuentes"
"281","NA","Navarra","31171","Miranda de Arga"
"281","NA","Navarra","31172","Monreal/Elo"
"281","NA","Navarra","31173","Monteagudo"
"281","NA","Navarra","31174","Morentin"
"281","NA","Navarra","31175","Mues"
"281","NA","Navarra","31176","Murchante"
"281","NA","Navarra","31177","Murieta"
"281","NA","Navarra","31178","Murillo el Cuende"
"281","NA","Navarra","31179","Murillo el Fruto"
"281","NA","Navarra","31180","Muruzábal"
"281","NA","Navarra","31181","Navascués/Nabaskoze"
"281","NA","Navarra","31182","Nazar"
"281","NA","Navarra","31183","Obanos"
"281","NA","Navarra","31184","Oco"
"281","NA","Navarra","31185","Ochagavía/Otsagabia"
"281","NA","Navarra","31186","Odieta"
"281","NA","Navarra","31187","Oiz"
"281","NA","Navarra","31188","Olaibar"
"281","NA","Navarra","31189","Olazti/Olazagutía"
"281","NA","Navarra","31190","Olejua"
"281","NA","Navarra","31191","Olite/Erriberri"
"281","NA","Navarra","31192","Olóriz/Oloritz"
"281","NA","Navarra","31193","Cendea de Olza/Oltza Zendea"
"281","NA","Navarra","31194","Valle de Ollo/Ollaran"
"281","NA","Navarra","31195","Orbaizeta"
"281","NA","Navarra","31196","Orbara"
"281","NA","Navarra","31197","Orísoain"
"281","NA","Navarra","31198","Oronz/Orontze"
"281","NA","Navarra","31199","Oroz-Betelu/Orotz-Betelu"
"281","NA","Navarra","31200","Oteiza"
"281","NA","Navarra","31201","Pamplona/Iruña"
"281","NA","Navarra","31202","Peralta/Azkoien"
"281","NA","Navarra","31203","Petilla de Aragón"
"281","NA","Navarra","31204","Piedramillera"
"281","NA","Navarra","31205","Pitillas"
"281","NA","Navarra","31206","Puente la Reina/Gares"
"281","NA","Navarra","31207","Pueyo/Puiu"
"281","NA","Navarra","31208","Ribaforada"
"281","NA","Navarra","31209","Romanzado/Erromantzatua"
"281","NA","Navarra","31210","Roncal/Erronkari"
"281","NA","Navarra","31211","Orreaga/Roncesvalles"
"281","NA","Navarra","31212","Sada"
"281","NA","Navarra","31213","Saldías"
"281","NA","Navarra","31214","Salinas de Oro/Jaitz"
"281","NA","Navarra","31215","San Adrián"
"281","NA","Navarra","31216","Sangüesa/Zangoza"
"281","NA","Navarra","31217","San Martín de Unx"
"281","NA","Navarra","31219","Sansol"
"281","NA","Navarra","31220","Santacara"
"281","NA","Navarra","31221","Doneztebe/Santesteban"
"281","NA","Navarra","31222","Sarriés/Sartze"
"281","NA","Navarra","31223","Sartaguda"
"281","NA","Navarra","31224","Sesma"
"281","NA","Navarra","31225","Sorlada"
"281","NA","Navarra","31226","Sunbilla"
"281","NA","Navarra","31227","Tafalla"
"281","NA","Navarra","31228","Tiebas-Muruarte de Reta"
"281","NA","Navarra","31229","Tirapu"
"281","NA","Navarra","31230","Torralba del Río"
"281","NA","Navarra","31231","Torres del Río"
"281","NA","Navarra","31232","Tudela"
"281","NA","Navarra","31233","Tulebras"
"281","NA","Navarra","31234","Ucar"
"281","NA","Navarra","31235","Ujué/Uxue"
"281","NA","Navarra","31236","Ultzama"
"281","NA","Navarra","31237","Unciti"
"281","NA","Navarra","31238","Unzué/Untzue"
"281","NA","Navarra","31239","Urdazubi/Urdax"
"281","NA","Navarra","31240","Urdiain"
"281","NA","Navarra","31241","Urraul Alto"
"281","NA","Navarra","31242","Urraul Bajo"
"281","NA","Navarra","31243","Urroz-Villa"
"281","NA","Navarra","31244","Urroz"
"281","NA","Navarra","31245","Urzainqui/Urzainki"
"281","NA","Navarra","31246","Uterga"
"281","NA","Navarra","31247","Uztárroz/Uztarroze"
"281","NA","Navarra","31248","Luzaide/Valcarlos"
"281","NA","Navarra","31249","Valtierra"
